Date,Open,High,Low,Close,Volume,Ticker,Sector,Return,Vol_30,Mom_20,Drawdown,Market_Return,Market_Vol_30,Rel_Return,Anomaly_Flag,Anomaly_Score,Month,Regime,Attention_Score,Sector_Rank,Daily_Rank
2014-02-19,4.199999809265137,4.300000190734863,4.099999904632568,4.099999904632568,10769,MAL-N0000.CM,Consumer,-0.0465116923792775,0.0174198608341872,-0.0888889100816514,-0.1276595593578078,-0.0053283670528816,0.007856101134793,-0.0411833253263959,1,0.12717076790205634,2014-02-01,Normal,0.13321429025263604,1.0,1.0
2014-02-19,41.05186462402344,42.0351448059082,41.05186462402344,41.78932571411133,1477010,SAMP-N0000.CM,Banking/Finance,0.0303030673531077,0.0101856699612605,-0.0476190434791831,-0.0571269884359103,-0.0053283670528816,0.007856101134793,0.0356314344059893,1,0.16105397558286944,2014-02-01,Normal,0.09933108257182294,1.0,2.0
2014-02-19,121.62501525878906,121.62501525878906,120.83751678466795,121.62501525878906,2859,CARG-N0000.CM,Consumer,0.0296296258022246,0.0251544896011419,-0.0479451997527539,-0.1032257948379676,-0.0053283670528816,0.007856101134793,0.0349579928551062,1,0.16724882986775258,2014-02-01,Normal,0.09313622828693979,2.0,3.0
2014-02-19,125.4545440673828,127.2727279663086,121.0,126.2727279663086,2560,CTHR-N0000.CM,Industrial,-0.0218310015647565,0.0142087591406726,-0.0078571428143248,-0.0739999666544586,-0.0053283670528816,0.007856101134793,-0.0165026345118749,1,0.20267267962736912,2014-02-01,Normal,0.05771237852732325,1.0,4.0
2014-02-19,92.70221710205078,92.85933685302734,92.07372283935548,92.70221710205078,178757,COMB-N0000.CM,Banking/Finance,0.0128755697530063,0.0138039058621287,-0.0634919986515024,-0.0964777350092667,-0.0053283670528816,0.007856101134793,0.0182039368058879,1,0.20875587351604535,2014-02-01,Normal,0.05162918463864702,2.0,5.0
2014-02-20,8.5,8.800000190734863,7.900000095367432,8.0,3368952,EXPO-N0000.CM,Telecom,-0.0588235294117647,0.0253901421014676,-0.0476190043685097,-0.1836734852757067,-0.005458596384296,0.0079214626594189,-0.0533649330274686,1,0.10496273273731055,2014-02-01,Normal,0.15542232541738182,1.0,1.0
2014-02-20,121.51057434082033,124.09590911865234,121.51057434082033,122.7170639038086,11371,DFCC-N0000.CM,Banking/Finance,-0.0213058393734661,0.0171936587750809,-0.0273223802488904,-0.059445141334925,-0.005458596384296,0.0079214626594189,-0.0158472429891701,1,0.20393749843775066,2014-02-01,Normal,0.05644755971694171,1.0,2.0
2014-02-20,599.9000244140625,599.9000244140625,583.0,584.2999877929688,812,BUKI-N0000.CM,Consumer,-0.010499597302339,0.0053362341646416,-0.0499187190358231,-0.0575806648500504,-0.005458596384296,0.0079214626594189,-0.0050410009180429,1,0.2044611717607473,2014-02-01,Normal,0.05592388639394508,1.0,3.0
2014-02-20,29.399999618530273,29.399999618530273,29.399999618530273,29.399999618530273,2000,HAYL-N0000.CM,Diversified,0.0103092519975216,0.0088055235142902,-0.0037275706370175,-0.0196732296462399,-0.005458596384296,0.0079214626594189,0.0157678483818177,1,0.20630388136494843,2014-02-01,Normal,0.054081176789743945,1.0,4.0
2014-02-20,92.70221710205078,91.13098907470705,90.97386932373048,91.13098907470705,450800,COMB-N0000.CM,Banking/Finance,-0.0169491957847572,0.0141242465730581,-0.0880503557602855,-0.111791710774482,-0.005458596384296,0.0079214626594189,-0.0114905994004611,1,0.21582559168150245,2014-02-01,Normal,0.044559466473189924,2.0,5.0
2014-02-21,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,300,MAL-N0000.CM,Consumer,0.0243902212094149,0.0181175420436218,-0.1063829830406263,-0.1063829830406263,-5.096809992091722e-05,0.0078929313538814,0.0244411893093358,1,0.1907009987706122,2014-02-01,Normal,0.06968405938408018,1.0,1.0
2014-02-21,585.0,587.0,575.0,575.0,541,BUKI-N0000.CM,Consumer,-0.0159164607004304,0.0059028552126165,-0.0609178320048907,-0.0725806451612903,-5.096809992091722e-05,0.0078929313538814,-0.0158654926005094,1,0.1921312058745891,2014-02-01,Normal,0.06825385228010328,2.0,2.0
2014-02-21,15.199999809265137,15.5,15.199999809265137,15.5,288156,TJL-N0000.CM,Industrial,0.0197368549012744,0.0132805801896974,-0.0432099216032654,-0.0662650816982893,-5.096809992091722e-05,0.0078929313538814,0.0197878230011953,1,0.20501283972200912,2014-02-01,Normal,0.05537221843268325,1.0,3.0
2014-02-21,31.5,32.0,31.100000381469727,31.200000762939453,3999,LGL-N0000.CM,Telecom,-0.0126582156234666,0.0237310212348639,-0.0796460366197417,-0.0796460366197417,-5.096809992091722e-05,0.0078929313538814,-0.0126072475235457,1,0.2120740071716301,2014-02-01,Normal,0.048311050983062265,1.0,4.0
2014-02-21,164.6094207763672,160.7812957763672,161.5469207763672,162.54222106933594,272918,JKH-N0000.CM,Diversified,-0.0097948109346789,0.0154522196191059,-0.1490982245665858,-0.1490982245665858,-5.096809992091722e-05,0.0078929313538814,-0.009743842834758,1,0.21885970697242912,2014-02-01,Normal,0.04152535118226325,1.0,5.0
2014-02-24,4.099999904632568,4.099999904632568,4.0,4.0,30824,MAL-N0000.CM,Consumer,-0.0476190043685097,0.0199200566031058,-0.1304347645808253,-0.1489361356749894,-0.0082361347499402,0.0079728667351153,-0.0393828696185694,1,0.10813898726956944,2014-02-01,Normal,0.15224607088512293,1.0,1.0
2014-02-24,15.524999618530272,16.125,15.5,15.5,138440,ACL-N0000.CM,Industrial,-0.03125,0.0213239918328829,-0.159891633655925,-0.159891633655925,-0.0082361347499402,0.0079728667351153,-0.0230138652500597,1,0.15943633637107824,2014-02-01,Normal,0.10094872178361414,1.0,2.0
2014-02-24,571.0999755859375,571.0999755859375,560.0,560.0,6172,BUKI-N0000.CM,Consumer,-0.026086956521739,0.0072932962902829,-0.0828692722062121,-0.0967741935483871,-0.0082361347499402,0.0079728667351153,-0.0178508217717987,1,0.16352919662038906,2014-02-01,Normal,0.09685586153430331,2.0,3.0
2014-02-24,74.0,75.0,74.0,75.0,6301,LOLC-N0000.CM,Banking/Finance,0.0107817127312801,0.0091223389723203,0.0204081632653061,0.0,-0.0082361347499402,0.0079728667351153,0.0190178474812204,1,0.1837012052803041,2014-02-01,Normal,0.07668385287438828,1.0,4.0
2014-02-24,28.899999618530273,28.899999618530273,28.799999237060547,28.799999237060547,14850,HAYL-N0000.CM,Diversified,-0.0200748610017222,0.0080751909235312,-0.0345290207603038,-0.039679911408457,-0.0082361347499402,0.0079728667351153,-0.0118387262517819,1,0.1933205652893908,2014-02-01,Normal,0.06706449286530158,1.0,5.0
2014-02-25,1.7576080560684204,1.8413039445877075,1.7576080560684204,1.7576080560684204,627959,BIL-N0000.CM,Diversified,-0.0454546837665238,0.0259197453503714,-0.1600001891495608,-0.1923079662151575,-0.0076315173852751,0.0073933578172698,-0.0378231663812487,1,0.117992769005133,2014-02-01,Normal,0.14239228914955937,1.0,1.0
2014-02-25,15.5,15.5,15.0,15.024999618530272,546996,ACL-N0000.CM,Industrial,-0.0306451859012727,0.0218751105949303,-0.1733149794090295,-0.1856369107197538,-0.0076315173852751,0.0073933578172698,-0.0230136685159976,1,0.15808256772518142,2014-02-01,Normal,0.10230249042951095,1.0,2.0
2014-02-25,37.0,37.900001525878906,37.0,37.900001525878906,218890,LIOC-N0000.CM,Industrial,0.0215634254625602,0.0186299760241271,-0.0380710645154356,-0.0501253113662868,-0.0076315173852751,0.0073933578172698,0.0291949428478354,1,0.16931332835459717,2014-02-01,Normal,0.0910717298000952,2.0,3.0
2014-02-25,120.75001525878906,120.75001525878906,118.12501525878906,119.00001525878906,845,CARG-N0000.CM,Consumer,-0.0215827311052304,0.0233677507737253,-0.1134289713571344,-0.1225806313700866,-0.0076315173852751,0.0073933578172698,-0.0139512137199553,1,0.1951081430712739,2014-02-01,Normal,0.06527691508341849,1.0,4.0
2014-02-25,31.5,31.5,30.700000762939453,30.899999618530273,32299,LGL-N0000.CM,Telecom,-0.019047631157769,0.0224321657329855,-0.0857988072186263,-0.088495627501918,-0.0076315173852751,0.0073933578172698,-0.0114161137724939,1,0.20221427115593232,2014-02-01,Normal,0.05817078699876005,1.0,5.0
2014-02-26,1.8413039445877075,1.924999952316284,1.7576080560684204,1.8413039445877075,746569,BIL-N0000.CM,Diversified,0.0476191994172499,0.0268155619603108,-0.1200000706462215,-0.153846318190633,0.0092414491984315,0.0076310792808692,0.0383777502188183,1,0.13405751630541218,2014-02-01,Normal,0.1263275418492802,1.0,1.0
2014-02-26,3.900000095367432,4.199999809265137,3.900000095367432,4.199999809265137,47789,MAL-N0000.CM,Consumer,0.0499999523162841,0.0217310182846411,-0.0666667090521918,-0.1063829830406263,0.0092414491984315,0.0076310792808692,0.0407585031178526,1,0.14071675881027923,2014-02-01,Normal,0.11966829934441314,1.0,2.0
2014-02-26,552.0999755859375,555.0,545.0,545.0,7376,BUKI-N0000.CM,Consumer,-0.0162454873646209,0.0074854150133374,-0.1094771241830065,-0.1209677419354838,0.0092414491984315,0.0076310792808692,-0.0254869365630524,1,0.1779898542942137,2014-02-01,Normal,0.08239520386047866,2.0,3.0
2014-02-26,158.1016082763672,164.6094207763672,157.7187957763672,162.3125457763672,148654,JKH-N0000.CM,Diversified,0.0276297369482956,0.0153840502542398,-0.1137123313899514,-0.1503005651847624,0.0092414491984315,0.0076310792808692,0.018388287749864,1,0.1852685760466244,2014-02-01,Normal,0.07511648210806798,2.0,4.0
2014-02-26,8.0,8.300000190734863,7.900000095367432,8.199999809265137,768728,EXPO-N0000.CM,Telecom,0.024999976158142,0.0241819455633743,-0.0888889100816514,-0.1632653418703401,0.0092414491984315,0.0076310792808692,0.0157585269597105,1,0.1935707759980116,2014-02-01,Normal,0.06681428215668078,1.0,5.0
2014-02-28,15.625,15.975000381469728,15.625,15.975000381469728,10080,ACL-N0000.CM,Industrial,0.063228005794278,0.0240394232159808,-0.1062936849527425,-0.1341463565920962,0.0153190621442554,0.0075466214176253,0.0479089436500225,1,0.08870811509087129,2014-02-01,Normal,0.17167694306382109,1.0,1.0
2014-02-28,75.0999984741211,78.9000015258789,75.0999984741211,78.9000015258789,502992,LOLC-N0000.CM,Banking/Finance,0.0505992427292427,0.0124634931050524,0.0720109125222518,0.0,0.0153190621442554,0.0075466214176253,0.0352801805849873,1,0.10310006364542268,2014-02-01,Normal,0.1572849945092697,1.0,2.0
2014-02-28,129.90908813476562,129.90908813476562,129.90908813476562,129.90908813476562,1,CTHR-N0000.CM,Industrial,0.0430656595375933,0.0165024949803923,-0.007638889050778,-0.0473333246053057,0.0153190621442554,0.0075466214176253,0.0277465973933379,1,0.13545687955163271,2014-02-01,Normal,0.12492817860305966,2.0,3.0
2014-02-28,28.799999237060547,28.799999237060547,28.799999237060547,28.799999237060547,203360,HAYL-N0000.CM,Diversified,-0.0170648468607319,0.0079796505583096,-0.0303030809009929,-0.039679911408457,0.0153190621442554,0.0075466214176253,-0.0323839090049873,1,0.14274441012067685,2014-02-01,Normal,0.11764064803401553,1.0,4.0
2014-02-28,163.38441467285156,171.5000457763672,163.15472412109375,168.97348022460938,599429,JKH-N0000.CM,Diversified,0.0410377054736086,0.0173546981051111,-0.0644340511878448,-0.1154308500377229,0.0153190621442554,0.0075466214176253,0.0257186433293532,1,0.14648892468241603,2014-02-01,Normal,0.11389613347227634,2.0,5.0
2014-03-03,78.5,78.5,75.0,76.0,8500,LOLC-N0000.CM,Banking/Finance,-0.036755405193848,0.0143213797493441,0.0133333333333334,-0.036755405193848,-0.0068528087481656,0.0075690282566083,-0.0299025964456823,1,0.15294571445406702,2014-03-01,Normal,0.10743934370062536,1.0,1.0
